spotify_id,name,followers,popularity,genres,chart_hits
0lAWpj5szCSwM4rUMHYmrr,Måneskin,6189030.0,78,"['indie rock italiano', 'italian pop']","['us (2)', 'gb (5)', 'ar (3)', 'au (3)', 'at (8)', 'be (10)', 'bo (2)', 'br (2)', 'bg (21)', 'ca (3)', 'cl (2)', 'co (2)', 'cr (2)', 'cy (16)', 'cz (6)', 'dk (5)', 'do (2)', 'ec (2)', 'eg (2)', 'sv (2)', 'ee (23)', 'fi (22)', 'fr (4)', 'de (6)', 'gr (21)', 'gt (2)', 'hn (2)', 'hk (2)', 'hu (8)', 'is (10)', 'in (2)', 'id (2)', 'ie (5)', 'il (5)', 'it (32)', 'jp (1)', 'lv (23)', 'lt (35)', 'lu (9)', 'my (2)', 'mx (2)', 'ma (2)', 'nl (10)', 'nz (2)', 'ni (2)', 'no (7)', 'pa (2)', 'py (2)', 'pe (2)', 'ph (2)', 'pl (13)', 'pt (10)', 'ro (22)', 'ru (13)', 'sa (2)', 'sg (2)', 'sk (10)', 'za (2)', 'kr (3)', 'es (7)', 'se (7)', 'ch (8)', 'tw (2)', 'th (1)', 'tr (4)', 'ua (21)', 'ae (4)', 'uy (3)', 'vn (1)']"
6nfDaffa50mKtEOwR8g4df,GOT7,6140040.0,63,"['k-pop', 'k-pop boy group']","['hk (4)', 'id (2)', 'my (8)', 'ph (2)', 'sg (6)', 'tw (7)', 'th (28)', 'vn (2)']"
0cGUm45nv7Z6M6qdXYQGTX,Kehlani,6132653.0,76,"['dance pop', 'pop', 'r&b', 'rap']","['us (15)', 'gb (3)', 'au (3)', 'at (2)', 'be (2)', 'bo (1)', 'br (1)', 'bg (2)', 'ca (6)', 'cr (1)', 'cy (2)', 'cz (2)', 'dk (3)', 'do (1)', 'sv (1)', 'ee (2)', 'fi (3)', 'fr (1)', 'de (2)', 'gr (2)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (2)', 'is (2)', 'id (2)', 'ie (2)', 'il (1)', 'it (1)', 'jp (1)', 'lv (2)', 'lt (2)', 'lu (2)', 'my (3)', 'mt (2)', 'mx (1)', 'nl (3)', 'nz (3)', 'ni (1)', 'no (3)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (1)', 'pl (2)', 'pt (2)', 'ro (1)', 'sg (4)', 'sk (2)', 'za (12)', 'kr (1)', 'es (1)', 'se (3)', 'ch (3)', 'tw (5)', 'th (1)', 'tr (1)', 'ae (1)', 'vn (2)']"
5nP8x4uEFjAAmDzwOEc9b8,Matuê,6108678.0,75,"['r&b brasileiro', 'rap cearense', 'trap brasileiro']","['br (15)', 'pt (10)']"
5yG7ZAZafVaAlMTeBybKAL,Iggy Azalea,6098372.0,69,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap', 'uk pop', 'viral rap']","['us (7)', 'gb (6)', 'ar (3)', 'au (6)', 'at (3)', 'be (6)', 'bo (2)', 'br (8)', 'bg (7)', 'ca (7)', 'cl (3)', 'co (2)', 'cr (2)', 'cy (5)', 'cz (5)', 'dk (4)', 'do (3)', 'ec (2)', 'sv (3)', 'ee (5)', 'fi (3)', 'fr (2)', 'de (3)', 'gr (7)', 'gt (2)', 'hn (2)', 'hk (6)', 'hu (5)', 'is (3)', 'id (1)', 'ie (6)', 'it (4)', 'lv (4)', 'lt (5)', 'lu (3)', 'my (7)', 'mt (3)', 'mx (3)', 'nl (4)', 'nz (6)', 'ni (2)', 'no (4)', 'pa (2)', 'py (3)', 'pe (2)', 'ph (7)', 'pl (6)', 'pt (6)', 'ro (2)', 'sg (6)', 'sk (5)', 'es (3)', 'se (3)', 'ch (5)', 'tw (8)', 'tr (6)', 'uy (2)', 'vn (1)']"
0WwSkZ7LtFUFjGjMZBMt6T,Dire Straits,6028796.0,74,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock']","['be (1)', 'is (1)', 'il (1)', 'nl (1)', 'nz (1)']"
1LZEQNv7sE11VDY3SdxQeN,Bee Gees,6025055.0,75,"['disco', 'mellow gold', 'soft rock']","['us (1)', 'gb (1)', 'at (1)', 'be (2)', 'fr (1)', 'hu (1)', 'is (1)', 'ie (1)', 'lt (1)', 'lu (2)', 'nz (1)', 'ph (1)', 'pl (1)', 'ch (1)']"
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,6017975.0,75,"['baroque pop', 'pop', 'uk alternative pop']","['us (6)', 'gb (23)', 'au (10)', 'at (3)', 'be (6)', 'br (6)', 'bg (8)', 'ca (4)', 'cy (3)', 'cz (3)', 'ee (4)', 'fi (1)', 'fr (3)', 'de (5)', 'gr (7)', 'hu (6)', 'is (1)', 'in (1)', 'ie (21)', 'it (2)', 'lv (7)', 'lt (7)', 'lu (1)', 'mt (4)', 'nl (1)', 'nz (6)', 'no (3)', 'pl (31)', 'pt (18)', 'ro (3)', 'sg (1)', 'sk (4)', 'se (1)', 'ch (3)', 'tw (2)', 'tr (1)']"
09U6hmCerKcIJrixubiBjm,Pineapple StormTv,6003995.0,72,"['rap baiano', 'trap baiano', 'trap brasileiro']","['br (14)', 'pt (7)']"
0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,6000043.0,81,"['hip hop', 'ohio hip hop', 'rap']","['us (28)', 'gb (4)', 'au (4)', 'at (1)', 'be (3)', 'bg (8)', 'ca (21)', 'co (1)', 'cy (2)', 'dk (2)', 'eg (6)', 'ee (9)', 'fi (2)', 'fr (4)', 'de (2)', 'gr (2)', 'hn (1)', 'hu (2)', 'is (13)', 'ie (6)', 'il (1)', 'lv (14)', 'lt (6)', 'lu (4)', 'ma (5)', 'nl (1)', 'nz (4)', 'ni (1)', 'no (4)', 'pe (1)', 'pt (2)', 'ro (4)', 'ru (3)', 'sa (4)', 'sk (2)', 'za (11)', 'ch (4)', 'ua (2)', 'ae (10)']"
6sq1yF0OZEWA4xoXVKW1L9,Alejandro Fernández,5998788.0,76,"['latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']","['ar (2)', 'bo (5)', 'cl (2)', 'co (3)', 'cr (6)', 'do (3)', 'ec (4)', 'sv (10)', 'gt (7)', 'hn (9)', 'mx (15)', 'ni (3)', 'pa (3)', 'py (3)', 'pe (4)', 'es (2)', 'uy (3)']"
3IW7ScrzXmPvZhB27hmfgy,Jul,5947411.0,79,"['francoton', 'rap marseille']","['at (1)', 'be (20)', 'fr (379)', 'de (1)', 'lu (5)', 'ma (14)', 'nl (1)', 'es (1)', 'ch (15)']"
2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,5942355.0,78,"['kentucky hip hop', 'pop', 'r&b', 'rap', 'trap']","['us (30)', 'gb (7)', 'au (5)', 'at (1)', 'be (1)', 'bo (1)', 'br (1)', 'bg (4)', 'ca (26)', 'cy (1)', 'cz (1)', 'dk (2)', 'do (1)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (4)', 'hk (1)', 'hu (1)', 'is (2)', 'id (1)', 'ie (3)', 'it (1)', 'lv (1)', 'lt (2)', 'lu (3)', 'my (1)', 'mt (1)', 'nl (4)', 'nz (4)', 'no (2)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (2)', 'ro (1)', 'sg (1)', 'sk (1)', 'za (12)', 'se (2)', 'ch (4)', 'tw (1)', 'ae (1)']"
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,5939746.0,86,['r&b en espanol'],"['us (5)', 'gb (1)', 'ar (12)', 'au (1)', 'at (3)', 'be (6)', 'bo (9)', 'br (3)', 'bg (5)', 'ca (5)', 'cl (10)', 'co (11)', 'cr (11)', 'cy (5)', 'cz (1)', 'dk (2)', 'do (23)', 'ec (11)', 'eg (1)', 'sv (10)', 'ee (3)', 'fi (2)', 'fr (4)', 'de (3)', 'gr (4)', 'gt (9)', 'hn (9)', 'hk (1)', 'hu (4)', 'is (1)', 'in (1)', 'ie (3)', 'il (3)', 'it (6)', 'lv (2)', 'lt (5)', 'lu (6)', 'my (1)', 'mt (3)', 'mx (11)', 'ma (5)', 'nl (4)', 'nz (1)', 'ni (9)', 'no (2)', 'pa (17)', 'py (7)', 'pe (12)', 'pl (1)', 'pt (12)', 'ro (4)', 'ru (1)', 'sa (2)', 'sg (1)', 'sk (4)', 'za (1)', 'kr (1)', 'es (39)', 'se (3)', 'ch (8)', 'tw (1)', 'tr (1)', 'ua (1)', 'ae (4)', 'uy (13)']"
5sSzCxHtgL82pYDvx2QyEU,Devi Sri Prasad,5932469.0,68,"['filmi', 'tollywood']","['in (5)', 'ae (1)']"
5dbaLmK5SHLLg8Z4CcTJpX,Greeicy,5919484.0,69,"['colombian pop', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano']","['ar (2)', 'bo (9)', 'br (1)', 'cl (3)', 'co (17)', 'cr (5)', 'do (3)', 'ec (14)', 'sv (6)', 'gt (5)', 'hn (3)', 'mx (1)', 'ni (4)', 'pa (6)', 'py (5)', 'pe (14)', 'es (1)', 'uy (4)']"
3KV3p5EY4AvKxOlhGHORLg,Jeremih,5902838.0,74,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']","['us (6)', 'gb (2)', 'ar (1)', 'au (5)', 'at (1)', 'be (2)', 'br (1)', 'bg (2)', 'ca (6)', 'cl (1)', 'co (1)', 'cr (1)', 'cz (3)', 'dk (3)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (2)', 'fi (2)', 'fr (2)', 'de (1)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (3)', 'hu (3)', 'is (4)', 'ie (1)', 'it (2)', 'lv (2)', 'lt (2)', 'my (3)', 'mt (2)', 'mx (1)', 'nl (2)', 'nz (5)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (4)', 'pl (2)', 'pt (2)', 'sg (3)', 'sk (2)', 'es (1)', 'se (2)', 'ch (4)', 'tw (3)', 'tr (3)', 'uy (1)']"
0VRj0yCOv2FXJNP47XQnx5,Quavo,5898377.0,79,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']","['us (13)', 'gb (2)', 'au (2)', 'at (1)', 'be (1)', 'bg (18)', 'ca (11)', 'cy (2)', 'cz (1)', 'dk (1)', 'ee (1)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (8)', 'hk (1)', 'hu (1)', 'is (5)', 'ie (2)', 'il (2)', 'lv (2)', 'lt (2)', 'lu (7)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (2)', 'pl (1)', 'pt (2)', 'ro (11)', 'sk (1)', 'za (1)', 'se (1)', 'ch (6)', 'tw (1)']"
7zFBW2JxM4bgTTKxCRcS8Q,Hiphop Tamizha,5882014.0,65,"['desi hip hop', 'tamil hip hop', 'tamil pop']",['in (4)']
5INjqkS1o8h1imAzPqGZBb,Tame Impala,5859109.0,80,"['australian psych', 'neo-psychedelic']","['us (13)', 'gb (10)', 'ar (1)', 'au (24)', 'be (5)', 'ca (4)', 'cz (1)', 'ee (9)', 'fr (2)', 'is (6)', 'id (1)', 'ie (8)', 'il (1)', 'lv (6)', 'lt (9)', 'mt (3)', 'mx (1)', 'nl (1)', 'nz (6)', 'ni (1)', 'no (1)', 'pl (3)', 'pt (9)', 'sk (1)', 'ch (2)', 'tw (1)', 'tr (1)']"
6deZN1bslXzeGvOLaLMOIF,Nickelback,5847103.0,76,"['alternative metal', 'canadian rock', 'nu metal', 'post-grunge']","['at (2)', 'bg (3)', 'cz (1)', 'ee (2)', 'de (1)', 'hu (1)', 'lv (1)', 'no (1)', 'se (1)', 'ch (1)']"
2NdeV5rLm47xAvogXrYhJX,Ciara,5815659.0,68,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']","['us (1)', 'gb (1)', 'be (1)', 'bg (1)', 'ca (1)', 'cy (1)', 'gr (1)', 'lt (1)', 'lu (1)', 'mt (1)', 'nz (2)', 'pl (1)', 'sk (1)']"
0sSxphmGskGCKlwB9xa6WU,Himesh Reshammiya,5814157.0,66,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood']",['in (2)']
5ZS223C6JyBfXasXxrRqOk,Jhené Aiko,5804969.0,77,"['pop', 'r&b', 'urban contemporary']","['us (6)', 'gb (1)', 'ca (3)', 'mt (1)', 'za (21)']"
0XATRDCYuuGhk0oE7C0o5G,MAMAMOO,5797317.0,64,"['k-pop', 'k-pop girl group']","['bg (2)', 'hk (9)', 'id (3)', 'jp (2)', 'my (8)', 'ph (1)', 'sg (9)', 'kr (1)', 'tw (10)', 'th (3)', 'vn (5)']"
1Y8cdNmUJH7yBTd9yOvr5i,Destiny's Child,5783131.0,70,"['dance pop', 'girl group', 'hip pop', 'pop', 'r&b', 'urban contemporary']","['us (1)', 'gb (2)', 'au (3)', 'be (2)', 'bg (2)', 'ca (3)', 'cy (1)', 'cz (1)', 'dk (1)', 'ee (1)', 'gr (2)', 'hk (1)', 'hu (2)', 'ie (2)', 'it (1)', 'lv (3)', 'lt (2)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (1)', 'pl (1)', 'ro (1)', 'sa (1)', 'sk (1)', 'es (1)', 'ch (1)', 'ae (1)']"
4xRYI6VqpkE3UwrDrAZL8L,Logic,5783112.0,77,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']","['us (89)', 'gb (14)', 'ar (1)', 'au (10)', 'at (7)', 'be (7)', 'bo (2)', 'br (1)', 'bg (26)', 'ca (57)', 'co (1)', 'cr (3)', 'cy (18)', 'cz (8)', 'dk (7)', 'do (3)', 'ec (1)', 'eg (3)', 'sv (3)', 'ee (14)', 'fi (9)', 'fr (3)', 'de (7)', 'gr (27)', 'gt (3)', 'hn (3)', 'hk (6)', 'hu (12)', 'is (8)', 'in (2)', 'id (4)', 'ie (10)', 'il (7)', 'it (3)', 'jp (3)', 'lv (18)', 'lt (16)', 'lu (20)', 'my (6)', 'mt (19)', 'mx (1)', 'ma (2)', 'nl (5)', 'nz (17)', 'ni (2)', 'no (12)', 'pa (3)', 'py (1)', 'pe (1)', 'ph (4)', 'pl (5)', 'pt (12)', 'ro (15)', 'sa (3)', 'sg (6)', 'sk (11)', 'za (5)', 'es (3)', 'se (9)', 'ch (8)', 'tw (6)', 'th (5)', 'tr (3)', 'ua (1)', 'ae (3)', 'uy (1)', 'vn (3)']"
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,5782834.0,74,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']","['us (2)', 'gb (4)', 'au (1)', 'at (3)', 'be (3)', 'bg (2)', 'ca (2)', 'cy (1)', 'cz (2)', 'dk (1)', 'ee (1)', 'fr (1)', 'de (1)', 'gr (2)', 'hk (1)', 'hu (4)', 'is (2)', 'ie (4)', 'il (1)', 'it (4)', 'lv (3)', 'lt (1)', 'lu (3)', 'mt (1)', 'nl (1)', 'nz (1)', 'pl (2)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (2)', 'se (1)', 'ch (3)', 'tw (1)', 'tr (1)', 'ae (1)']"
3mIj9lX2MWuHmhNCA7LSCW,The 1975,5782661.0,76,"['modern alternative rock', 'modern rock', 'pop', 'rock']","['us (11)', 'gb (43)', 'au (5)', 'at (2)', 'be (1)', 'br (1)', 'bg (2)', 'ca (5)', 'cz (4)', 'ee (9)', 'fi (1)', 'gr (5)', 'hk (4)', 'hu (3)', 'is (1)', 'id (1)', 'ie (24)', 'lv (7)', 'lt (9)', 'my (10)', 'mt (5)', 'nz (5)', 'no (1)', 'ph (18)', 'pl (3)', 'pt (3)', 'ro (2)', 'sg (12)', 'sk (6)', 'kr (1)', 'se (1)', 'ch (1)', 'tw (7)', 'th (17)', 'tr (1)', 'vn (1)']"
74ASZWbe4lXaubB36ztrGX,Bob Dylan,5775647.0,71,"['album rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'rock', 'roots rock', 'singer-songwriter']","['au (1)', 'fr (1)', 'hu (1)', 'it (1)', 'lv (1)', 'lu (1)', 'mt (1)', 'nz (1)', 'pl (1)', 'pt (1)', 'sk (1)', 'se (1)']"
1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,5774772.0,74,"['adult standards', 'easy listening', 'lounge']","['us (4)', 'gb (5)', 'au (3)', 'at (4)', 'be (4)', 'bg (4)', 'ca (4)', 'cr (1)', 'cy (4)', 'cz (4)', 'dk (2)', 'ec (2)', 'ee (6)', 'fi (1)', 'fr (3)', 'de (3)', 'gr (4)', 'gt (1)', 'hk (1)', 'hu (5)', 'is (6)', 'ie (4)', 'it (2)', 'jp (1)', 'lv (7)', 'lt (6)', 'lu (4)', 'my (1)', 'mt (4)', 'nl (5)', 'nz (1)', 'no (2)', 'pa (1)', 'ph (1)', 'pl (5)', 'pt (6)', 'ro (3)', 'ru (2)', 'sg (1)', 'sk (6)', 'za (2)', 'kr (1)', 'es (2)', 'se (8)', 'ch (4)', 'tw (2)', 'tr (1)', 'ua (2)', 'ae (1)', 'vn (1)']"
1on7ZQ2pvgeQF4vmIA09x5,Charlie Brown Jr.,5760298.0,72,"['brazilian rock', 'hard rock brasileiro', 'rock alternativo brasileiro', 'rock nacional brasileiro']",['br (6)']
1anyVhU62p31KFi8MEzkbf,Chance the Rapper,5737262.0,75,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']","['us (33)', 'gb (3)', 'au (4)', 'be (1)', 'bg (2)', 'ca (18)', 'cy (1)', 'cz (1)', 'ee (2)', 'gr (2)', 'hu (1)', 'is (2)', 'ie (2)', 'il (1)', 'lv (2)', 'lt (2)', 'lu (1)', 'mt (1)', 'nz (3)', 'ph (1)', 'pl (1)', 'pt (1)', 'ro (1)', 'sg (1)', 'sk (1)', 'za (3)', 'ch (1)']"
3NH8t45zOTqzlZgBvZRjvB,PNL,5720547.0,74,"['french hip hop', 'pop urbaine']","['be (35)', 'ca (1)', 'fr (59)', 'lu (35)', 'ma (24)', 'nl (1)', 'ch (37)']"
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,5707604.0,71,"['desi pop', 'filmi', 'modern bollywood']",['in (4)']
7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,5689136.0,68,"['desi pop', 'filmi', 'modern bollywood']",['in (5)']
7f4ignuCJhLXfZ9giKT7rH,NCT 127,5670675.0,72,"['k-pop', 'k-pop boy group']","['hk (2)', 'id (17)', 'jp (2)', 'my (15)', 'ph (2)', 'sg (9)', 'kr (20)', 'tw (3)', 'th (43)', 'vn (8)']"
1wZtkThiXbVNtj6hee6dz9,Wisin & Yandel,5655168.0,79,"['electro latino', 'latin hip hop', 'reggaeton', 'trap latino']","['ar (5)', 'bo (7)', 'cl (13)', 'co (8)', 'cr (3)', 'do (9)', 'ec (6)', 'sv (12)', 'gt (12)', 'hn (5)', 'it (1)', 'mt (3)', 'mx (5)', 'ni (3)', 'pa (5)', 'py (17)', 'pe (5)', 'es (5)', 'ch (1)', 'uy (5)']"
5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,5634145.0,75,"['alternative metal', 'groove metal', 'nu metal']","['bg (4)', 'fi (21)', 'se (6)']"
4npEfmQ6YuiwW1GpUmaq3F,Ava Max,5630195.0,80,"['dance pop', 'pop']","['us (5)', 'gb (5)', 'au (6)', 'at (10)', 'be (9)', 'br (1)', 'bg (5)', 'ca (6)', 'cy (6)', 'cz (7)', 'dk (9)', 'do (1)', 'eg (1)', 'ee (8)', 'fi (13)', 'fr (9)', 'de (10)', 'gr (5)', 'hn (1)', 'hk (5)', 'hu (11)', 'is (7)', 'id (3)', 'ie (6)', 'il (4)', 'it (4)', 'jp (3)', 'lv (6)', 'lt (7)', 'lu (10)', 'my (6)', 'mt (5)', 'mx (1)', 'ma (4)', 'nl (9)', 'nz (4)', 'no (14)', 'pa (1)', 'ph (2)', 'pl (10)', 'pt (4)', 'ro (6)', 'ru (2)', 'sa (2)', 'sg (6)', 'sk (7)', 'za (5)', 'kr (2)', 'es (2)', 'se (10)', 'ch (9)', 'tw (8)', 'th (3)', 'tr (1)', 'ua (5)', 'ae (6)', 'uy (1)', 'vn (6)']"
0hEurMDQu99nJRq8pTxO14,John Mayer,5626034.0,77,"['neo mellow', 'singer-songwriter']","['us (16)', 'gb (1)', 'ar (1)', 'au (3)', 'at (1)', 'be (4)', 'br (4)', 'bg (1)', 'ca (8)', 'cy (1)', 'cz (3)', 'dk (10)', 'ee (2)', 'fi (1)', 'fr (1)', 'de (1)', 'gr (2)', 'hk (4)', 'hu (2)', 'is (3)', 'in (1)', 'id (9)', 'ie (2)', 'il (1)', 'jp (1)', 'lv (2)', 'lt (3)', 'lu (1)', 'my (6)', 'mt (2)', 'nl (21)', 'nz (4)', 'no (7)', 'pa (1)', 'ph (4)', 'pl (5)', 'pt (4)', 'ro (1)', 'sg (9)', 'sk (2)', 'kr (2)', 'se (10)', 'ch (4)', 'tw (7)', 'th (3)', 'tr (2)', 'vn (1)']"
1SJOL9HJ08YOn92lFcYf8a,Shankar Mahadevan,5611772.0,71,"['desi pop', 'filmi', 'modern bollywood']",['in (1)']
1tqysapcCh1lWEAc9dIFpa,Jubin Nautiyal,5609809.0,75,"['desi pop', 'filmi', 'hare krishna', 'modern bollywood']","['in (16)', 'ae (1)']"
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,5601876.0,81,"['brooklyn drill', 'melodic rap', 'nyc rap']","['us (17)', 'gb (11)', 'au (7)', 'at (4)', 'be (6)', 'bg (6)', 'ca (19)', 'cy (7)', 'cz (2)', 'dk (8)', 'do (1)', 'eg (1)', 'ee (3)', 'fi (4)', 'fr (2)', 'de (3)', 'gr (7)', 'hk (1)', 'hu (5)', 'is (9)', 'in (1)', 'ie (5)', 'il (3)', 'it (3)', 'jp (1)', 'lv (3)', 'lt (3)', 'lu (12)', 'my (1)', 'mt (2)', 'ma (1)', 'nl (8)', 'nz (5)', 'no (10)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (4)', 'ro (5)', 'ru (1)', 'sa (4)', 'sg (1)', 'sk (2)', 'za (6)', 'kr (2)', 'se (5)', 'ch (6)', 'tw (1)', 'th (1)', 'ua (1)', 'ae (6)', 'vn (1)']"
3FfvYsEGaIb52QPXhg4DcH,Jason Aldean,5559052.0,74,"['contemporary country', 'country', 'country road']","['us (6)', 'ca (4)']"
3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís,5532978.0,74,"['grupera', 'latin pop', 'musica mexicana', 'ranchera', 'tropical']","['sv (3)', 'gt (4)', 'hn (7)', 'mx (3)', 'ni (4)']"
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,5528677.0,73,"['alternative metal', 'nu metal', 'rap metal']","['us (1)', 'gb (1)', 'au (1)', 'at (1)', 'be (1)', 'br (1)', 'bg (6)', 'ca (1)', 'dk (1)', 'fi (1)', 'de (1)', 'gr (1)', 'ie (1)', 'lv (1)', 'lu (1)', 'nz (1)', 'no (1)', 'pl (2)', 'pt (2)', 'ro (1)', 'se (1)', 'ch (1)']"
2wkoKEfS6dXwThbyTnZWFU,Mau y Ricky,5521116.0,74,"['latin pop', 'pop venezolano', 'reggaeton', 'trap latino']","['ar (14)', 'bo (16)', 'bg (1)', 'cl (10)', 'co (12)', 'cr (8)', 'do (6)', 'ec (15)', 'sv (9)', 'gt (10)', 'hn (10)', 'it (1)', 'mt (1)', 'mx (7)', 'ni (8)', 'pa (10)', 'py (10)', 'pe (14)', 'pt (1)', 'es (10)', 'ch (1)', 'uy (18)']"
3Y7RZ31TRPVadSFVy1o8os,H.E.R.,5520036.0,75,"['pop', 'r&b', 'rap', 'urban contemporary']","['us (4)', 'gb (1)', 'au (1)', 'ca (2)', 'cy (1)', 'dk (1)', 'hk (1)', 'id (1)', 'lt (2)', 'lu (1)', 'my (1)', 'mt (1)', 'nl (1)', 'nz (2)', 'no (1)', 'ph (1)', 'pt (1)', 'sg (2)', 'za (4)', 'kr (2)', 'ch (1)', 'tw (1)', 'th (1)', 'ae (2)', 'vn (1)']"
4yiQZ8tQPux8cPriYMWUFP,Gwen Stefani,5505570.0,72,"['dance pop', 'pop']","['us (4)', 'gb (3)', 'ar (1)', 'au (3)', 'at (4)', 'be (2)', 'bo (1)', 'br (2)', 'bg (2)', 'ca (5)', 'cl (1)', 'co (1)', 'cr (1)', 'cy (1)', 'cz (4)', 'dk (2)', 'do (1)', 'ec (1)', 'sv (1)', 'ee (3)', 'fi (2)', 'fr (1)', 'de (3)', 'gr (3)', 'gt (1)', 'hn (1)', 'hk (4)', 'hu (3)', 'is (2)', 'ie (3)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (4)', 'lu (2)', 'my (3)', 'mt (3)', 'mx (1)', 'nl (2)', 'nz (2)', 'no (2)', 'pa (1)', 'py (1)', 'pe (1)', 'ph (4)', 'pl (3)', 'pt (2)', 'ro (1)', 'sg (4)', 'sk (3)', 'za (1)', 'kr (1)', 'es (1)', 'se (2)', 'ch (3)', 'tw (2)', 'tr (2)', 'ae (1)', 'uy (1)']"
4vhNDa5ycK0ST968ek7kRr,Carlos Vives,5504702.0,74,"['champeta', 'colombian pop', 'latin pop', 'tropical', 'vallenato']","['us (1)', 'ar (9)', 'bo (10)', 'bg (1)', 'cl (10)', 'co (37)', 'cr (9)', 'do (6)', 'ec (14)', 'sv (12)', 'fr (1)', 'gt (12)', 'hn (9)', 'is (1)', 'it (1)', 'lu (1)', 'mt (1)', 'mx (4)', 'ni (12)', 'pa (13)', 'py (8)', 'pe (13)', 'pt (2)', 'sk (1)', 'es (9)', 'ch (2)', 'uy (9)', 'ad (1)']"
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,5477176.0,74,"['arkansas country', 'outlaw country']","['gb (1)', 'au (1)', 'br (1)', 'gr (1)', 'hu (2)', 'ie (1)', 'it (1)', 'lu (1)', 'mt (1)', 'nl (1)', 'nz (1)', 'pt (1)', 'se (1)', 'ch (1)', 'tr (1)']"
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,5452575.0,78,"['melodic rap', 'pluggnb', 'rap']","['us (20)', 'gb (5)', 'au (5)', 'at (1)', 'be (5)', 'br (1)', 'bg (4)', 'ca (23)', 'cr (1)', 'cy (6)', 'cz (1)', 'dk (5)', 'do (1)', 'eg (1)', 'sv (1)', 'ee (8)', 'fi (4)', 'fr (1)', 'de (1)', 'gr (4)', 'hn (1)', 'hk (1)', 'hu (2)', 'is (8)', 'in (1)', 'id (1)', 'ie (5)', 'il (1)', 'it (1)', 'jp (1)', 'lv (8)', 'lt (6)', 'lu (7)', 'my (1)', 'mt (5)', 'ma (1)', 'nl (4)', 'nz (5)', 'no (6)', 'pa (1)', 'ph (1)', 'pl (1)', 'pt (4)', 'ro (9)', 'sa (4)', 'sg (1)', 'sk (2)', 'za (7)', 'es (2)', 'se (2)', 'ch (2)', 'tw (1)', 'th (1)', 'ua (1)', 'ae (8)', 'uy (1)', 'vn (1)']"
0GF4shudTAFv8ak9eWdd4Y,Kishore Kumar,5440306.0,71,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",
